Location,Site,date,year,time,depth,transect,width,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Adara,Site 3,15/06/18,2018,1010,5-10m,4,5,Acanthuridae,,zeb.scop,13,5,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,5,Zanclidae,,zan.corn,15,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Labridae,,cir.punc,5,8,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Labridae,,cir.punc,6,20,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Labridae,,cir.punc,7,50,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Labridae,,lab.dimi,7,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Anthiidae,,psa.hutc,8,35,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Anthiidae,,psa.hutc,7,20,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,das.reti,5,8,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,pom.ambo,6,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,pom.coel,6,4,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,chr.xanc,12,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,chr.atri,6,4,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,pom.bank,6,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,chr.webe,9,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,chr.marg,5,9,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacentridae,,chr.marg,6,11,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacanthidae,,cen.bico,8,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,1,1,Pomacanthidae,,cen.bico,9,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,tha.luna,7,6,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,tha.luna,12,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,tha.luna,13,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,hal.hort,16,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,hal.hort,13,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Labridae,,lab.dimi,8,2,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Anthiidae,,psa.hutc,6,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,pgy.lacr,7,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,pom.coel,6,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,chy.talb,5,6,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,amb.leuc,10,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,acn.poly,13,2,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,neg.cros,13,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,neg.cros,12,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,chr.lepi,6,8,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,chr.webe,8,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,2,1,Pomacentridae,,chr.marg,6,7,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Labridae,,cir.punc,7,25,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Labridae,,cir.punc,6,20,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Labridae,,lab.dimi,8,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Labridae,,lab.dimi,6,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,pgy.lacr,7,6,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,pgy.lacr,6,11,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,das.trim,10,17,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chy.talb,5,5,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,pom.auri,5,16,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,pom.auri,6,31,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,pom.ambo,6,9,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,acn.poly,12,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.lepi,7,12,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.xanc,12,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.tern,6,8,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.webe,8,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.webe,9,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.webe,10,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.marg,4,10,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,3,1,Pomacentridae,,chr.marg,5,8,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Labridae,,bod.dian,15,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Labridae,,lab.dimi,9,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,pgy.lacr,7,5,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,das.trim,8,4,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,das.trim,10,4,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,pom.coel,6,9,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,chy.talb,5,7,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,pom.auri,6,9,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,pom.ambo,8,1,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,pom.vaiu,7,3,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,chr.atri,6,5,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacentridae,,chr.marg,6,4,,,,
Adara,Site 3,15/06/18,2018,1010,5-10m,4,1,Pomacanthidae,,cen.bico,6,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Lutjanidae,,lut.boha,26,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Balistidae,,mel.nige,20,14,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Balistidae,,mel.vidu,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Balistidae,,suf.spp,13,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Chaetodontidae,,cha.meye,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Chaetodontidae,,cha.meye,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Chaetodontidae,,cha.raff,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Scaridae,,sca.nigr,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Scaridae,,sca.nigr,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Scaridae,,chs.sord,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Scaridae,,chs.sord,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,cten.str,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,cten.str,14,5,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,cten.str,15,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,zeb.scop,10,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,zeb.scop,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,5,Acanthuridae,,aca.pyro,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Serranidae,,cep.urod,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Serranidae,,cep.urod,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Serranidae,,cep.urod,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Labridae,,che.chlo,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Lutjanidae,,aph.furc,28,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Nemipteridae,,sco.bili,23,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Lethrinidae,,mon.gran,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Lutjanidae,,mon.gran,20,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Lutjanidae,,mon.gran,25,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Balistidae,,mel.nige,22,26,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Balistidae,,mel.nige,18,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Balistidae,,suf.spp,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Chaetodontidae,,cha.tlis,10,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Chaetodontidae,,cha.tlis,11,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Chaetodontidae,,cha.luna,11,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Scaridae,,sca.nigr,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Scaridae,,sca.nigr,28,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Scaridae,,chs.blee,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,cte.spp,13,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,cte.spp,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,zeb.scop,10,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,aca.pyro,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,nas.litu,22,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,aca.nans,14,3,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Acanthuridae,,aca.bloc,16,12,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,5,Zanclidae,,zan.corn,12,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Serranidae,,cep.urod,15,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Serranidae,,cep.urod,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Lutjanidae,,lut.gibb,24,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Balistidae,,blp.undu,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Balistidae,,mel.nige,22,32,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Chaetodontidae,,cha.vaga,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Chaetodontidae,,cha.vaga,11,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Zanclidae,,zan.corn,15,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,sca.nigr,18,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,chs.sord,18,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,chs.sord,20,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,chs.blee,18,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,chs.blee,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Scaridae,,sca.dimi,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,10,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,11,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,12,3,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,13,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,15,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,cte.spp,16,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,nas.litu,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,aca.nans,12,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,5,Acanthuridae,,aca.nans,16,3,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Serranidae,,cep.urod,18,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lutjanidae,,lut.gibb,20,12,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lutjanidae,,aph.furc,30,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lethrinidae,,mon.gran,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lethrinidae,,mon.gran,28,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lethrinidae,,mon.gran,35,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Lethrinidae,,mon.gran,40,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.baro,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.baro,15,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.klei,10,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Chaetodontidae,,cha.ulie,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Scaridae,,chs.sord,20,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Scaridae,,chs.sord,18,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Scaridae,,sca.nigr,25,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,cte.spp,14,10,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,zeb.scop,11,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,zeb.scop,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,aca.pyro,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,aca.pyro,13,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,aca.nans,14,3,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,5,Acanthuridae,,aca.nans,15,8,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Labridae,,hal.hort,14,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Labridae,,hal.trim,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,amp.spp,7,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,lpz.tapa,6,170,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,lpz.tapa,7,40,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,pgy.lacr,7,17,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,das.reti,6,12,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,chy.rex,6,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,pom.lepi,6,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,pom.bank,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,pom.bank,7,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,chr.webe,8,10,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,chr.tern,6,18,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,1,1,Pomacentridae,,chr.marg,6,64,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Labridae,,tha.luna,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Labridae,,cir.aura,6,16,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,amp.spp,9,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,lpz.tapa,7,35,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,lpz.tapa,8,100,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,pgy.lacr,7,21,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,pom.ambo,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,pom.ambo,7,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,pom.lepi,7,7,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacentridae,,chr.marg,7,62,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacanthidae,,cen.bico,7,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacanthidae,,cen.bico,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,2,1,Pomacanthidae,,cen.bico,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Labridae,,hal.hort,12,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Anthiidae,,psa.squa,7,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Anthiidae,,psa.disp,6,8,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Anthiidae,,psa.hutc,8,12,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,lpz.tapa,6,20,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,lpz.tapa,7,45,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pgy.lacr,6,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pgy.lacr,7,8,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,das.reti,6,8,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pgy.dick,6,2,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pgy.dick,5,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pom.lepi,7,16,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pom.bank,7,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,pom.molu,6,4,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,chr.webe,6,18,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,chr.webe,7,12,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,3,1,Pomacentridae,,chr.marg,6,42,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Labridae,,tha.luna,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Labridae,,tha.luna,9,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Labridae,,tha.luna,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Labridae,,lab.dimi,6,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Anthiidae,,psa.squa,8,10,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,lpz.tapa,6,75,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,lpz.tapa,7,20,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,pgy.lacr,7,7,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,das.trim,8,14,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,pgy.dick,5,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,pgy.dick,6,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,pom.ambo,8,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,pom.lepi,7,3,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,chr.webe,7,6,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,chr.webe,8,10,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacentridae,,chr.marg,6,32,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacanthidae,,cen.bico,10,1,,,,
Uaro-ana,Site 1,14/06/18,2018,1210,5-10m,4,1,Pomacanthidae,,cen.bico,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Serranidae,,var.lout,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lutjanidae,,lut.boha,25,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lutjanidae,,lut.boha,21,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lutjanidae,,lut.gibb,22,7,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lutjanidae,,lut.gibb,24,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lethrinidae,,gna.auri,22,12,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Lethrinidae,,mon.gran,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Balistidae,,blp.undu,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Balistidae,,blp.undu,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Balistidae,,blp.undu,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Zanclidae,,zan.corn,14,13,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Nemipteridae,,sco.bili,21,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.luna,13,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.luna,14,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.klei,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,cha.klei,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,hen.vari,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Chaetodontidae,,hen.vari,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Mullidae,,par.mult,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Mullidae,,par.mult,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Mullidae,,par.mult,26,1,,,,
